# TO BE USED TO INSERT MODEL ANNOTATIONS IN METABOLIC ATLAS DATABASE
# for GENES/ENZYMES ONLY
# annotations will be visible in the GEM browser pages and some can be used by the search engine
#
# some rules:
# this is a TAB separated file, thus TABs are not allowed in any field values
# each line added must have exactly 17 columns to be parsed properly
# do not modify the @ line
# column 'ID' is mandatory, other columns are optional
# external_id / external_link must be filled as pair to be valid
# be consistent with external ids: e.g. if a UNIPROT ID has been provided as external_id1 for gene #1, you must provide a UNIPROT ID as external_id1 for gene #2 as well
# follow the max size limits
#
# columns description:
# column name        | max size | description
# ---------------------------------------------
# name               | 255      | primary name of the gene
# name_link          | 255      | ID URL, if the model ID is from an external database
# alt_name1          | 255      | long name or full name of the gene
# alt_name2          | 255      | another commonly use name or protein name
# aliases            | 2000     | list of aliases, semi-colon separated values
# external_id1       | 50       | the identifier (only) in a external database or model
# external_link1     | 255      | full URL to associate with the ‘external_id1’ column
# external_id2       | 50       | the identifier (only) in a external database or model
# external_link2     | 255      | full URL to associate with the ‘external_id2’ column
# external_id3       | 50       | the identifier (only) in a external database  or model
# external_link3     | 255      | full URL to associate with the ‘external_id3’ column
# external_id4       | 50       | the identifier (only) in a external database  or model
# external_link4     | 255      | full URL to associate with the ‘external_id4’ column
# function           | 3000     | some text about the function, can describe multiple functions
# ec                 | 255      | EC code, semi-colon separated values
# catalytic_activity | 2000     | some text about the catalytic activity
#
# In this line specify the name of external databases used for name_link and external_id columns:		[name_link]				[external_id1]		[external_id2]		[external_id3]		[external_id4]			
# e.g. replace [external_id2] with "UNIPROT" if the 'external_id2' column contains UNIPROT IDs and the 'external_link2' column UNIPROT links.
#
@ID	name	name_link	alt_name1	alt_name2	aliases	external_id1	external_link1	external_id2	external_link2	external_id3	external_link3	external_id4	external_link4	function	ec	catalytic_activity
ENSG00000182156	ENPP7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182156				ENSG00000182156	https://www.proteinatlas.org/ENSG00000182156/cell									
ENSG00000182179	UBA7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182179				ENSG00000182179	https://www.proteinatlas.org/ENSG00000182179/cell									
ENSG00000182197	EXT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182197				ENSG00000182197	https://www.proteinatlas.org/ENSG00000182197/cell									
ENSG00000182199	SHMT2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182199				ENSG00000182199	https://www.proteinatlas.org/ENSG00000182199/cell									
ENSG00000182224	CYB5D1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182224				ENSG00000182224	https://www.proteinatlas.org/ENSG00000182224/cell									
ENSG00000182247	UBE2E2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182247				ENSG00000182247	https://www.proteinatlas.org/ENSG00000182247/cell									
ENSG00000182272	B4GALNT4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182272				ENSG00000182272	https://www.proteinatlas.org/ENSG00000182272/cell									
ENSG00000182333	LIPF	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182333				ENSG00000182333	https://www.proteinatlas.org/ENSG00000182333/cell									
ENSG00000182415	CDY2A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182415				ENSG00000182415	https://www.proteinatlas.org/ENSG00000182415/cell									
ENSG00000182511	FES	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182511				ENSG00000182511	https://www.proteinatlas.org/ENSG00000182511/cell									
ENSG00000182541	LIMK2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182541				ENSG00000182541	https://www.proteinatlas.org/ENSG00000182541/cell									
ENSG00000182551	ADI1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182551				ENSG00000182551	https://www.proteinatlas.org/ENSG00000182551/cell									
ENSG00000182578	CSF1R	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182578				ENSG00000182578	https://www.proteinatlas.org/ENSG00000182578/cell									
ENSG00000182580	EPHB3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182580				ENSG00000182580	https://www.proteinatlas.org/ENSG00000182580/cell									
ENSG00000182591	KRTAP11-1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182591				ENSG00000182591	https://www.proteinatlas.org/ENSG00000182591/cell									
ENSG00000182601	HS3ST4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182601				ENSG00000182601	https://www.proteinatlas.org/ENSG00000182601/cell									
ENSG00000182621	PLCB1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182621				ENSG00000182621	https://www.proteinatlas.org/ENSG00000182621/cell									
ENSG00000182670	TTC3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182670				ENSG00000182670	https://www.proteinatlas.org/ENSG00000182670/cell									
ENSG00000182793	GSTA5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182793				ENSG00000182793	https://www.proteinatlas.org/ENSG00000182793/cell									
ENSG00000182858	ALG12	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182858				ENSG00000182858	https://www.proteinatlas.org/ENSG00000182858/cell									
ENSG00000182866	LCK	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182866				ENSG00000182866	https://www.proteinatlas.org/ENSG00000182866/cell									
ENSG00000182870	GALNT9	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182870				ENSG00000182870	https://www.proteinatlas.org/ENSG00000182870/cell									
ENSG00000182890	GLUD2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182890				ENSG00000182890	https://www.proteinatlas.org/ENSG00000182890/cell									
ENSG00000182902	SLC25A18	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000182902				ENSG00000182902	https://www.proteinatlas.org/ENSG00000182902/cell									
ENSG00000183010	PYCR1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183010				ENSG00000183010	https://www.proteinatlas.org/ENSG00000183010/cell									
ENSG00000183023	SLC8A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183023				ENSG00000183023	https://www.proteinatlas.org/ENSG00000183023/cell									
ENSG00000183032	SLC25A21	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183032				ENSG00000183032	https://www.proteinatlas.org/ENSG00000183032/cell									
ENSG00000183044	ABAT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183044				ENSG00000183044	https://www.proteinatlas.org/ENSG00000183044/cell									
ENSG00000183048	SLC25A10	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183048				ENSG00000183048	https://www.proteinatlas.org/ENSG00000183048/cell									
ENSG00000183049	CAMK1D	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183049				ENSG00000183049	https://www.proteinatlas.org/ENSG00000183049/cell									
ENSG00000183077	AFMID	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183077				ENSG00000183077	https://www.proteinatlas.org/ENSG00000183077/cell									
ENSG00000183196	CHST6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183196				ENSG00000183196	https://www.proteinatlas.org/ENSG00000183196/cell									
ENSG00000183305	MAGEA2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183305				ENSG00000183305	https://www.proteinatlas.org/ENSG00000183305/cell									
ENSG00000183317	EPHA10	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183317				ENSG00000183317	https://www.proteinatlas.org/ENSG00000183317/cell									
ENSG00000183421	RIPK4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183421				ENSG00000183421	https://www.proteinatlas.org/ENSG00000183421/cell									
ENSG00000183479	TREX2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183479				ENSG00000183479	https://www.proteinatlas.org/ENSG00000183479/cell									
ENSG00000183549	ACSM5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183549				ENSG00000183549	https://www.proteinatlas.org/ENSG00000183549/cell									
ENSG00000183648	NDUFB1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183648				ENSG00000183648	https://www.proteinatlas.org/ENSG00000183648/cell									
ENSG00000183654	MARCH11	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183654				ENSG00000183654	https://www.proteinatlas.org/ENSG00000183654/cell									
ENSG00000183665	TRMT12	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183665				ENSG00000183665	https://www.proteinatlas.org/ENSG00000183665/cell									
ENSG00000183696	UPP1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183696				ENSG00000183696	https://www.proteinatlas.org/ENSG00000183696/cell									
ENSG00000183735	TBK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183735				ENSG00000183735	https://www.proteinatlas.org/ENSG00000183735/cell									
ENSG00000183747	ACSM2A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183747				ENSG00000183747	https://www.proteinatlas.org/ENSG00000183747/cell									
ENSG00000183760	ACP7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183760				ENSG00000183760	https://www.proteinatlas.org/ENSG00000183760/cell									
ENSG00000183765	CHEK2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183765				ENSG00000183765	https://www.proteinatlas.org/ENSG00000183765/cell									
ENSG00000183778	B3GALT5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183778				ENSG00000183778	https://www.proteinatlas.org/ENSG00000183778/cell									
ENSG00000183828	NUDT14	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183828				ENSG00000183828	https://www.proteinatlas.org/ENSG00000183828/cell									
ENSG00000183921	SDR42E2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183921				ENSG00000183921	https://www.proteinatlas.org/ENSG00000183921/cell									
ENSG00000183943	PRKX	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183943				ENSG00000183943	https://www.proteinatlas.org/ENSG00000183943/cell									
ENSG00000183955	KMT5A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183955				ENSG00000183955	https://www.proteinatlas.org/ENSG00000183955/cell									
ENSG00000184005	ST6GALNAC3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184005				ENSG00000184005	https://www.proteinatlas.org/ENSG00000184005/cell									
ENSG00000184007	PTP4A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184007				ENSG00000184007	https://www.proteinatlas.org/ENSG00000184007/cell									
ENSG00000184076	UQCR10	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184076				ENSG00000184076	https://www.proteinatlas.org/ENSG00000184076/cell									
ENSG00000184154	LRTOMT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184154				ENSG00000184154	https://www.proteinatlas.org/ENSG00000184154/cell									
ENSG00000184182	UBE2F	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184182				ENSG00000184182	https://www.proteinatlas.org/ENSG00000184182/cell									
ENSG00000184203	PPP1R2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184203				ENSG00000184203	https://www.proteinatlas.org/ENSG00000184203/cell									
ENSG00000184207	PGP	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184207				ENSG00000184207	https://www.proteinatlas.org/ENSG00000184207/cell									
ENSG00000184210	DGAT2L6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184210				ENSG00000184210	https://www.proteinatlas.org/ENSG00000184210/cell									
ENSG00000184216	IRAK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184216				ENSG00000184216	https://www.proteinatlas.org/ENSG00000184216/cell									
ENSG00000184227	ACOT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184227				ENSG00000184227	https://www.proteinatlas.org/ENSG00000184227/cell									
ENSG00000184254	ALDH1A3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184254				ENSG00000184254	https://www.proteinatlas.org/ENSG00000184254/cell									
ENSG00000184304	PRKD1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184304				ENSG00000184304	https://www.proteinatlas.org/ENSG00000184304/cell									
ENSG00000184307	ZDHHC23	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184307				ENSG00000184307	https://www.proteinatlas.org/ENSG00000184307/cell									
ENSG00000184343	SRPK3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184343				ENSG00000184343	https://www.proteinatlas.org/ENSG00000184343/cell									
ENSG00000184381	PLA2G6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184381				ENSG00000184381	https://www.proteinatlas.org/ENSG00000184381/cell									
ENSG00000184432	COPB2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184432				ENSG00000184432	https://www.proteinatlas.org/ENSG00000184432/cell									
ENSG00000184470	TXNRD2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184470				ENSG00000184470	https://www.proteinatlas.org/ENSG00000184470/cell									
ENSG00000184489	PTP4A3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184489				ENSG00000184489	https://www.proteinatlas.org/ENSG00000184489/cell									
ENSG00000184545	DUSP8	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184545				ENSG00000184545	https://www.proteinatlas.org/ENSG00000184545/cell									
ENSG00000184588	PDE4B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184588				ENSG00000184588	https://www.proteinatlas.org/ENSG00000184588/cell									
ENSG00000184752	NDUFA12	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184752				ENSG00000184752	https://www.proteinatlas.org/ENSG00000184752/cell									
ENSG00000184787	UBE2G2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184787				ENSG00000184787	https://www.proteinatlas.org/ENSG00000184787/cell									
ENSG00000184788	SATL1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184788				ENSG00000184788	https://www.proteinatlas.org/ENSG00000184788/cell									
ENSG00000184860	SDR42E1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184860				ENSG00000184860	https://www.proteinatlas.org/ENSG00000184860/cell									
ENSG00000184979	USP18	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184979				ENSG00000184979	https://www.proteinatlas.org/ENSG00000184979/cell									
ENSG00000184983	NDUFA6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184983				ENSG00000184983	https://www.proteinatlas.org/ENSG00000184983/cell									
ENSG00000184999	SLC22A10	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000184999				ENSG00000184999	https://www.proteinatlas.org/ENSG00000184999/cell									
ENSG00000185000	DGAT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185000				ENSG00000185000	https://www.proteinatlas.org/ENSG00000185000/cell									
ENSG00000185013	NT5C1B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185013				ENSG00000185013	https://www.proteinatlas.org/ENSG00000185013/cell									
ENSG00000185015	CA13	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185015				ENSG00000185015	https://www.proteinatlas.org/ENSG00000185015/cell									
ENSG00000185052	SLC24A3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185052				ENSG00000185052	https://www.proteinatlas.org/ENSG00000185052/cell									
ENSG00000185100	ADSSL1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185100				ENSG00000185100	https://www.proteinatlas.org/ENSG00000185100/cell									
ENSG00000185133	INPP5J	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185133				ENSG00000185133	https://www.proteinatlas.org/ENSG00000185133/cell									
ENSG00000185238	PRMT3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185238				ENSG00000185238	https://www.proteinatlas.org/ENSG00000185238/cell									
ENSG00000185250	PPIL6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185250				ENSG00000185250	https://www.proteinatlas.org/ENSG00000185250/cell									
ENSG00000185274	GALNT17	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185274				ENSG00000185274	https://www.proteinatlas.org/ENSG00000185274/cell									
ENSG00000185324	CDK10	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185324				ENSG00000185324	https://www.proteinatlas.org/ENSG00000185324/cell									
ENSG00000185344	ATP6V0A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185344				ENSG00000185344	https://www.proteinatlas.org/ENSG00000185344/cell									
ENSG00000185345	PRKN	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185345				ENSG00000185345	https://www.proteinatlas.org/ENSG00000185345/cell									
ENSG00000185352	HS6ST3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185352				ENSG00000185352	https://www.proteinatlas.org/ENSG00000185352/cell									
ENSG00000185386	MAPK11	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185386				ENSG00000185386	https://www.proteinatlas.org/ENSG00000185386/cell									
ENSG00000185420	SMYD3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185420				ENSG00000185420	https://www.proteinatlas.org/ENSG00000185420/cell									
ENSG00000185432	METTL7A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185432				ENSG00000185432	https://www.proteinatlas.org/ENSG00000185432/cell									
ENSG00000185483	ROR1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185483				ENSG00000185483	https://www.proteinatlas.org/ENSG00000185483/cell									
ENSG00000185527	PDE6G	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185527				ENSG00000185527	https://www.proteinatlas.org/ENSG00000185527/cell									
ENSG00000185532	PRKG1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185532				ENSG00000185532	https://www.proteinatlas.org/ENSG00000185532/cell									
ENSG00000185615	PDIA2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185615				ENSG00000185615	https://www.proteinatlas.org/ENSG00000185615/cell									
ENSG00000185624	P4HB	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185624				ENSG00000185624	https://www.proteinatlas.org/ENSG00000185624/cell									
ENSG00000185633	NDUFA4L2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185633				ENSG00000185633	https://www.proteinatlas.org/ENSG00000185633/cell									
ENSG00000185651	UBE2L3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185651				ENSG00000185651	https://www.proteinatlas.org/ENSG00000185651/cell									
ENSG00000185803	SLC52A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185803				ENSG00000185803	https://www.proteinatlas.org/ENSG00000185803/cell									
ENSG00000185808	PIGP	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185808				ENSG00000185808	https://www.proteinatlas.org/ENSG00000185808/cell									
ENSG00000185813	PCYT2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185813				ENSG00000185813	https://www.proteinatlas.org/ENSG00000185813/cell									
ENSG00000185818	NAT8L	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185818				ENSG00000185818	https://www.proteinatlas.org/ENSG00000185818/cell									
ENSG00000185825	BCAP31	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185825				ENSG00000185825	https://www.proteinatlas.org/ENSG00000185825/cell									
ENSG00000185875	THNSL1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185875				ENSG00000185875	https://www.proteinatlas.org/ENSG00000185875/cell									
ENSG00000185883	ATP6V0C	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185883				ENSG00000185883	https://www.proteinatlas.org/ENSG00000185883/cell									
ENSG00000185973	TMLHE	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185973				ENSG00000185973	https://www.proteinatlas.org/ENSG00000185973/cell									
ENSG00000185974	GRK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185974				ENSG00000185974	https://www.proteinatlas.org/ENSG00000185974/cell									
ENSG00000186009	ATP4B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186009				ENSG00000186009	https://www.proteinatlas.org/ENSG00000186009/cell									
ENSG00000186010	NDUFA13	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186010				ENSG00000186010	https://www.proteinatlas.org/ENSG00000186010/cell									
ENSG00000186104	CYP2R1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186104				ENSG00000186104	https://www.proteinatlas.org/ENSG00000186104/cell									
ENSG00000186111	PIP5K1C	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186111				ENSG00000186111	https://www.proteinatlas.org/ENSG00000186111/cell									
ENSG00000186115	CYP4F2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186115				ENSG00000186115	https://www.proteinatlas.org/ENSG00000186115/cell									
ENSG00000186141	POLR3C	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186141				ENSG00000186141	https://www.proteinatlas.org/ENSG00000186141/cell									
ENSG00000186153	WWOX	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186153				ENSG00000186153	https://www.proteinatlas.org/ENSG00000186153/cell									
ENSG00000186160	CYP4Z1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186160				ENSG00000186160	https://www.proteinatlas.org/ENSG00000186160/cell									
ENSG00000186184	POLR1D	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186184				ENSG00000186184	https://www.proteinatlas.org/ENSG00000186184/cell									
ENSG00000186187	ZNRF1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186187				ENSG00000186187	https://www.proteinatlas.org/ENSG00000186187/cell									
ENSG00000186198	SLC51B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186198				ENSG00000186198	https://www.proteinatlas.org/ENSG00000186198/cell									
ENSG00000186204	CYP4F12	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186204				ENSG00000186204	https://www.proteinatlas.org/ENSG00000186204/cell									
ENSG00000186281	GPAT2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186281				ENSG00000186281	https://www.proteinatlas.org/ENSG00000186281/cell									
ENSG00000186298	PPP1CC	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186298				ENSG00000186298	https://www.proteinatlas.org/ENSG00000186298/cell									
ENSG00000186334	SLC36A3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186334				ENSG00000186334	https://www.proteinatlas.org/ENSG00000186334/cell									
ENSG00000186335	SLC36A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186335				ENSG00000186335	https://www.proteinatlas.org/ENSG00000186335/cell									
ENSG00000186350	RXRA	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186350				ENSG00000186350	https://www.proteinatlas.org/ENSG00000186350/cell									
ENSG00000186377	CYP4X1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186377				ENSG00000186377	https://www.proteinatlas.org/ENSG00000186377/cell									
ENSG00000186526	CYP4F8	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186526				ENSG00000186526	https://www.proteinatlas.org/ENSG00000186526/cell									
ENSG00000186529	CYP4F3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186529				ENSG00000186529	https://www.proteinatlas.org/ENSG00000186529/cell									
ENSG00000186591	UBE2H	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186591				ENSG00000186591	https://www.proteinatlas.org/ENSG00000186591/cell									
ENSG00000186642	PDE2A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186642				ENSG00000186642	https://www.proteinatlas.org/ENSG00000186642/cell									
ENSG00000186666	BCDIN3D	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186666				ENSG00000186666	https://www.proteinatlas.org/ENSG00000186666/cell									
ENSG00000186716	BCR	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186716				ENSG00000186716	https://www.proteinatlas.org/ENSG00000186716/cell									
ENSG00000186792	HYAL3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186792				ENSG00000186792	https://www.proteinatlas.org/ENSG00000186792/cell									
ENSG00000186908	ZDHHC17	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186908				ENSG00000186908	https://www.proteinatlas.org/ENSG00000186908/cell									
ENSG00000186951	PPARA	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186951				ENSG00000186951	https://www.proteinatlas.org/ENSG00000186951/cell									
ENSG00000187021	PNLIPRP1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187021				ENSG00000187021	https://www.proteinatlas.org/ENSG00000187021/cell									
ENSG00000187024	PTRH1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187024				ENSG00000187024	https://www.proteinatlas.org/ENSG00000187024/cell									
ENSG00000187048	CYP4A11	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187048				ENSG00000187048	https://www.proteinatlas.org/ENSG00000187048/cell									
ENSG00000187091	PLCD1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187091				ENSG00000187091	https://www.proteinatlas.org/ENSG00000187091/cell									
ENSG00000187097	ENTPD5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187097				ENSG00000187097	https://www.proteinatlas.org/ENSG00000187097/cell									
ENSG00000187134	AKR1C1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187134				ENSG00000187134	https://www.proteinatlas.org/ENSG00000187134/cell									
ENSG00000187210	GCNT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187210				ENSG00000187210	https://www.proteinatlas.org/ENSG00000187210/cell									
ENSG00000187486	KCNJ11	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187486				ENSG00000187486	https://www.proteinatlas.org/ENSG00000187486/cell									
ENSG00000187531	SIRT7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187531				ENSG00000187531	https://www.proteinatlas.org/ENSG00000187531/cell									
ENSG00000187555	USP7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000187555				ENSG00000187555	https://www.proteinatlas.org/ENSG00000187555/cell									
